ticket_id,word,language,confidence,is_technical,context_improved
95,b,english,100,False,False
95,bt2,tunisian_latin,130,False,False
95,y5od,tunisian_latin,130,False,False
95,10,tech_ports,100,True,False
95,minutes,unknown,25,False,False
95,juste,unknown,24,False,False
95,bech,tunisian_latin,100,False,False
95,ya7el,tunisian_latin,130,False,False
95,Excel,english,100,False,False
95,heka,tunisian_latin,100,False,False
95,mech,tunisian_latin,100,False,False
95,normal,english,100,False,False
95,momken,unknown,15,False,False
95,t3amelou,tunisian_latin,140,False,False
95,maintenance,english,100,False,False
102,Exchange,english,100,False,False
102,2016,tech_ports,100,True,False
102,CU23,tunisian_latin,130,False,False
102,problème,french,90,False,False
102,calendrier,english,70,False,False
102,Bonjour,french,100,False,False
102,après,french,90,False,False
102,migration,english,100,False,False
102,vers,french,100,False,False
102,Exchange,english,100,False,False
102,2016,tech_ports,100,True,False
102,CU23,tunisian_latin,130,False,False
102,les,french,90,False,False
102,utilisateurs,french,100,False,False
102,rapportent,french,60,False,True
102,des,french,100,False,False
102,dysfonctionnements,french,100,False,False
102,du,french,100,False,False
102,calendrier,english,70,False,False
102,Event,english,100,False,False
102,ID,english,100,False,False
102,9646,tech_ports,100,True,False
102,dans,french,100,False,False
102,les,french,90,False,False
102,logs,english,100,False,False
102,Impact,english,100,False,False
102,sur,french,90,False,False
102,250,tech_ports,100,True,False
102,utilisateurs,french,100,False,False
102,Priorité,french,136,False,False
102,haute,french,100,False,False
102,SVP,tech_it_abbreviation,100,True,False
2,Problème,french,90,False,False
2,imprimante,french,90,False,False
2,Bonjour,french,100,False,False
2,mon,french,90,False,False
2,imprimante,french,90,False,False
2,ne,french,90,False,False
2,répond,french,100,False,False
2,plus,french,90,False,False
2,depuis,french,100,False,False
2,ce,french,90,False,False
2,matin,french,90,False,False
2,Elle,french,90,False,False
2,est,french,100,False,False
2,bien,french,90,False,False
2,connectée,french,100,False,False
2,mais,french,90,False,False
2,rien,french,100,False,False
2,ne,french,90,False,False
2,sort,english,100,False,False
4,Logiciel,french,90,False,False
4,comptabilité,french,130,False,False
4,Le,french,90,False,False
4,logiciel,french,90,False,False
4,de,french,90,False,False
4,comptabilité,french,130,False,False
4,ne,french,90,False,False
4,s'ouvre,french,60,False,True
4,plus,french,90,False,False
4,il,french,100,False,False
4,affiche,french,100,False,False
4,une,french,90,False,False
4,erreur,french,90,False,False
4,DLL,tech_it_abbreviation,100,True,False
4,manquante,french,38,False,False
10,Réseau,french,90,False,False
10,lent,french,90,False,False
10,Le,french,90,False,False
10,réseau,french,90,False,False
10,est,french,100,False,False
10,très,french,100,False,False
10,lent,french,90,False,False
10,aujourd'hui,french,100,False,False
10,est,french,100,False,False
10,ce,french,90,False,False
10,qu'il,french,100,False,False
10,y,french,90,False,False
10,a,french,90,False,False
10,une,french,90,False,False
10,maintenance,english,100,False,False
22,مشكل,arabic_script,100,False,False
22,الحاسوب,arabic_script,100,False,False
22,الحاسوب,arabic_script,100,False,False
22,متاعي,arabic_script,100,False,False
22,ما,arabic_script,100,False,False
22,عادش,arabic_script,100,False,False
22,يحب,arabic_script,100,False,False
22,يشعل,arabic_script,100,False,False
22,يعطيني,arabic_script,100,False,False
22,صوت,arabic_script,100,False,False
22,متاع,arabic_script,100,False,False
22,erreur,french,90,False,False
35,Wifi,french,90,False,False
35,problem,english,100,False,False
35,Wifi,french,90,False,False
35,yta7,tunisian_latin,130,False,False
35,kol,tunisian_latin,90,False,False
35,5,tunisian_latin,100,False,False
35,min,english,100,False,False
35,chnowa,tunisian_latin,100,False,False
35,el,english,100,False,False
35,solution,english,100,False,False
52,Ordinateur,french,90,False,False
52,ne,french,90,False,False
52,s'allume,french,60,False,True
52,plus,french,90,False,False
52,Bonjour,french,100,False,False
52,mon,french,90,False,False
52,ordinateur,french,90,False,False
52,ne,french,90,False,False
52,s'allume,french,60,False,True
52,plus,french,90,False,False
52,du,french,100,False,False
52,tout,french,90,False,False
52,depuis,french,100,False,False
52,ce,french,90,False,False
52,matin,french,90,False,False
52,J'ai,french,100,False,False
52,essayé,french,100,False,False
52,de,french,90,False,False
52,le,french,90,False,False
52,brancher,english,100,False,False
52,ailleurs,french,100,False,False
52,rien,french,100,False,False
52,n'y,french,60,False,True
52,fait,french,100,False,False
157,SQL,tech_it_abbreviation,100,True,False
157,syntax,english,100,False,False
157,error,tunisian_latin,90,False,False
157,My,english,100,False,False
157,SQL,tech_it_abbreviation,100,True,False
157,query,english,100,False,False
157,returns,english,60,False,True
157,Syntax,english,100,False,False
157,error,tunisian_latin,90,False,False
157,near,english,100,False,False
157,FROM,english,100,False,False
169,PC,tech_it_abbreviation,100,True,False
169,hang,english,100,False,False
169,problem,english,100,False,False
169,chwaya,tunisian_latin,100,False,False
169,chwaya,tunisian_latin,100,False,False
169,el,english,100,False,False
169,pc,tech_it_abbreviation,100,True,False
169,yhang,unknown,20,False,False
169,ma3andich,tunisian_latin,140,False,False
169,3lach,tunisian_latin,100,False,False
169,aide,french,90,False,False
169,moi,french,90,False,False
169,stp,tech_it_abbreviation,100,True,False
170,Docker,english,100,False,False
170,container,english,100,False,False
170,keeps,english,100,False,False
170,crashing,english,100,False,False
170,Hey,french,90,False,False
170,team,english,100,False,False
170,our,english,100,False,False
170,main,english,100,False,False
170,app,english,100,False,False
170,container,english,100,False,False
170,nginx,unknown,20,False,False
170,1,unknown,0,False,False
170,21,tech_ports,100,True,False
170,6,tunisian_latin,100,False,False
170,alpine,english,100,False,False
170,keeps,english,100,False,False
170,crashing,english,100,False,False
170,with,english,100,False,False
170,exit,english,100,False,False
170,code,english,100,False,False
170,137,tech_ports,100,True,False
170,Memory,english,100,False,False
170,limit,english,100,False,False
170,set,english,100,False,False
170,to,english,100,False,False
170,2GB,tunisian_latin,130,False,False
170,but,english,100,False,False
170,it's,english,100,False,False
170,hitting,english,90,False,False
170,OOM,english,60,False,True
170,killer,english,100,False,False
170,Logs,english,100,False,False
170,show,english,100,False,False
170,memory,english,100,False,False
170,spike,english,100,False,False
170,around,english,100,False,False
170,18,tech_ports,100,True,False
170,30,tech_ports,100,True,False
170,UTC,unknown,20,False,False
170,Need,english,100,False,False
170,urgent,french,90,False,False
170,fix,english,100,False,False
170,before,english,100,False,False
170,tomorrow's,english,60,False,True
170,deployment,english,100,False,False
172,Firewall,french,90,False,False
172,rule,english,100,False,False
172,blocking,english,100,False,False
172,port,french,90,False,False
172,8443,tech_ports,100,True,False
172,pfSense,unknown,21,False,False
172,2,tunisian_latin,100,False,False
172,6,tunisian_latin,100,False,False
172,0,unknown,0,False,False
172,is,english,100,False,False
172,blocking,english,100,False,False
172,HTTPS,tech_it_abbreviation,100,True,False
172,traffic,english,100,False,False
172,on,french,90,False,False
172,port,french,90,False,False
172,8443,tech_ports,100,True,False
172,despite,english,100,False,False
172,rule,english,100,False,False
172,allowing,english,90,False,False
172,it,english,100,False,False
172,Source,english,100,False,False
172,192,tech_ports,100,True,False
172,168,tech_ports,100,True,False
172,1,unknown,0,False,False
172,0,unknown,0,False,False
172,24,tech_ports,100,True,False
172,Destination,english,100,False,False
172,any,english,100,False,False
172,Rule,english,100,False,False
172,works,english,100,False,False
172,for,english,100,False,False
172,port,french,90,False,False
172,443,tech_ports,100,True,False
172,but,english,100,False,False
172,not,english,100,False,False
172,8443,tech_ports,100,True,False
172,Checked,english,100,False,False
172,logs,english,100,False,False
172,packets,english,60,False,True
172,getting,english,100,False,False
172,dropped,english,70,False,False
172,Need,english,100,False,False
172,urgent,french,90,False,False
172,resolution,english,100,False,False
71,Printer,english,100,False,False
71,paper,english,100,False,False
71,jam,english,100,False,False
71,HELP,tunisian_latin,90,False,False
71,OMG,unknown,10,False,False
71,the,english,100,False,False
71,printer,english,100,False,False
71,is,english,100,False,False
71,completely,english,100,False,False
71,jammed,english,70,False,False
71,I,english,100,False,False
71,tried,english,100,False,False
71,everything,english,100,False,False
71,but,english,100,False,False
71,the,english,100,False,False
71,paper,english,100,False,False
71,is,english,100,False,False
71,stuck,english,100,False,False
71,really,english,100,False,False
71,bad,english,100,False,False
71,I,english,100,False,False
71,have,english,100,False,False
71,50,tech_ports,100,True,False
71,flyers,unknown,20,False,False
71,to,english,100,False,False
71,print,english,100,False,False
71,for,english,100,False,False
71,the,english,100,False,False
71,meeting,english,100,False,False
71,in,english,100,False,False
71,1,english,60,False,True
71,hour,english,100,False,False
71,EMERGENCY,english,100,False,False
82,الشبكة,arabic_script,100,False,False
82,بطيئة,arabic_script,100,False,False
82,برشا,arabic_script,100,False,False
82,مرحبا,arabic_script,100,False,False
82,الإنترنت,arabic_script,100,False,False
82,بطيء,arabic_script,100,False,False
82,برشا,arabic_script,100,False,False
82,اليوم,arabic_script,100,False,False
82,ما,arabic_script,100,False,False
82,نجمش,arabic_script,100,False,False
82,نحمل,arabic_script,100,False,False
82,الملفات,arabic_script,100,False,False
82,الكبار,arabic_script,100,False,False
82,هل,arabic_script,100,False,False
82,في,arabic_script,100,False,False
82,مشكلة,arabic_script,100,False,False
82,في,arabic_script,100,False,False
82,الخادم,arabic_script,100,False,False
82,نستنى,arabic_script,100,False,False
82,ردكم,arabic_script,100,False,False
44,Boot,english,100,False,False
44,device,english,100,False,False
44,error,tunisian_latin,90,False,False
44,Laptop,english,100,False,False
44,shows,english,100,False,False
44,No,tunisian_latin,90,False,False
44,bootable,english,50,False,False
44,device,english,100,False,False
44,found,english,100,False,False
44,need,english,100,False,False
44,urgent,french,90,False,False
44,fix,english,100,False,False
51,Python,english,100,False,False
51,script,english,100,False,False
51,error,tunisian_latin,90,False,False
51,Hey,french,90,False,False
51,j'ai,french,100,False,False
51,un,french,90,False,False
51,souci,french,100,False,False
51,avec,french,100,False,False
51,mon,french,90,False,False
51,script,english,100,False,False
51,Python,english,100,False,False
51,ça,french,100,False,False
51,dit,french,90,False,False
51,IndentationError,english,60,False,False
51,w,tunisian_latin,90,False,False
51,ma,french,90,False,False
51,fahmtch,unknown,15,False,False
51,chnowa,tunisian_latin,100,False,False
51,ghalta,tunisian_latin,100,False,False
77,Website,english,100,False,False
77,upload,french,90,False,False
77,problems,english,100,False,False
77,Hey,french,90,False,False
77,guys,french,60,False,True
77,I,english,100,False,False
77,can't,english,100,False,False
77,upload,french,90,False,False
77,images,unknown,20,False,False
77,to,english,100,False,False
77,our,english,100,False,False
77,website,english,100,False,False
77,It,english,100,False,False
77,keeps,english,100,False,False
77,saying,english,100,False,False
77,file,english,100,False,False
77,too,english,100,False,False
77,large,english,100,False,False
77,even,english,100,False,False
77,for,english,100,False,False
77,small,english,100,False,False
77,JPEGs,english,60,False,True
77,Is,english,100,False,False
77,there,english,100,False,False
77,a,french,90,False,False
77,size,english,100,False,False
77,limit,english,100,False,False
77,I,english,100,False,False
77,don't,english,100,False,False
77,know,english,100,False,False
77,about,english,100,False,False
77,Need,english,100,False,False
77,to,english,100,False,False
77,update,french,90,False,False
77,the,english,100,False,False
77,homepage,french,65,False,False
77,today,english,100,False,False
21,Deleted,english,100,False,False
21,folder,english,100,False,False
21,I,english,100,False,False
21,accidentally,english,100,False,False
21,deleted,english,100,False,False
21,a,french,90,False,False
21,folder,english,100,False,False
21,from,english,100,False,False
21,the,english,100,False,False
21,server,tunisian_latin,90,False,False
21,Can,english,100,False,False
21,it,english,100,False,False
21,be,english,100,False,False
21,restored,english,100,False,False
128,Mouse,tunisian_latin,90,False,False
128,issue,english,100,False,False
128,My,english,100,False,False
128,mouse,tunisian_latin,90,False,False
128,is,english,100,False,False
128,acting,english,100,False,False
128,weird,english,100,False,False
128,it,english,100,False,False
128,double,english,100,False,False
128,clicks,english,100,False,False
128,randomly,english,100,False,False
68,Laptop,english,100,False,False
68,won't,english,100,False,False
68,start,english,100,False,False
68,Hi,english,100,False,False
68,team,english,100,False,False
68,my,english,100,False,False
68,laptop,english,100,False,False
68,doesn't,english,100,False,False
68,boot,english,100,False,False
68,anymore,english,60,False,True
68,When,english,100,False,False
68,I,english,100,False,False
68,press,english,100,False,False
68,the,english,100,False,False
68,power,english,100,False,False
68,button,english,100,False,False
68,I,english,100,False,False
68,just,english,100,False,False
68,get,english,100,False,False
68,a,french,90,False,False
68,black,english,100,False,False
68,screen,english,100,False,False
68,with,english,100,False,False
68,a,french,90,False,False
68,blinking,english,100,False,False
68,cursor,english,100,False,False
68,I,english,100,False,False
68,have,english,100,False,False
68,an,english,100,False,False
68,important,english,100,False,False
68,client,french,90,False,False
68,meeting,english,100,False,False
68,at,english,100,False,False
68,2,tunisian_latin,100,False,False
68,PM,unknown,0,False,False
68,and,english,100,False,False
68,really,english,100,False,False
68,need,english,100,False,False
68,my,english,100,False,False
68,files,english,100,False,False
68,Can,english,100,False,False
68,someone,english,100,False,False
68,help,tunisian_latin,90,False,False
68,ASAP,tech_it_abbreviation,100,True,False
68,Thanks,english,100,False,False
81,نسيت,arabic_script,100,False,False
81,كلمة,arabic_script,100,False,False
81,المرور,arabic_script,100,False,False
81,السلام,arabic_script,100,False,False
81,عليكم,arabic_script,100,False,False
81,نسيت,arabic_script,100,False,False
81,كلمة,arabic_script,100,False,False
81,المرور,arabic_script,100,False,False
81,متاعي,arabic_script,100,False,False
81,وما,arabic_script,100,False,False
81,نجمش,arabic_script,100,False,False
81,ندخل,arabic_script,100,False,False
81,للنظام,arabic_script,100,False,False
81,شنوا,arabic_script,100,False,False
81,نعمل,arabic_script,100,False,False
81,عندي,arabic_script,100,False,False
81,شغل,arabic_script,100,False,False
81,مهم,arabic_script,100,False,False
81,لازم,arabic_script,100,False,False
81,نكملو,arabic_script,100,False,False
81,اليوم,arabic_script,100,False,False
81,بارك,arabic_script,100,False,False
81,الله,arabic_script,100,False,False
81,فيكم,arabic_script,100,False,False
11,Antivirus,french,90,False,False
11,expiré,french,80,False,False
11,J'ai,french,100,False,False
11,besoin,french,60,False,True
11,d'une,french,100,False,False
11,mise,french,90,False,False
11,à,french,100,False,False
11,jour,french,100,False,False
11,de,french,90,False,False
11,mon,french,90,False,False
11,antivirus,french,90,False,False
11,il,french,100,False,False
11,est,french,100,False,False
11,expiré,french,80,False,False
122,Connexion,french,90,False,False
122,VPN,tech_it_abbreviation,100,True,False
122,Je,french,100,False,False
122,n'arrive,french,60,False,True
122,pas,french,90,False,False
122,à,french,100,False,False
122,me,french,90,False,False
122,connecter,french,100,False,False
122,au,french,100,False,False
122,VPN,tech_it_abbreviation,100,True,False
122,depuis,french,100,False,False
122,chez,french,100,False,False
122,moi,french,90,False,False
144,مشاركة,arabic_script,100,False,False
144,الفايلات,arabic_script,100,False,False
144,نحب,arabic_script,100,False,False
144,نعمل,arabic_script,100,False,False
144,partage,french,100,False,False
144,للفايلات,arabic_script,100,False,False
144,بين,arabic_script,100,False,False
144,زوز,arabic_script,100,False,False
144,حواسيب,arabic_script,100,False,False
161,PC,tech_it_abbreviation,100,True,False
161,boot,english,100,False,False
161,error,tunisian_latin,90,False,False
161,Pc,tech_it_abbreviation,100,True,False
161,y3tini,tunisian_latin,130,False,False
161,erreur,french,90,False,False
161,0xc000000f,tech_error_codes,100,True,False
161,ma,french,90,False,False
161,y7ebch,tunisian_latin,140,False,False
161,ydemarre,unknown,18,False,False
59,pb,unknown,0,False,False
59,wifi,french,90,False,False
59,salut,french,100,False,False
59,le,french,90,False,False
59,wifi,french,90,False,False
59,marche,french,90,False,False
59,pas,french,90,False,False
59,sur,french,90,False,False
59,mon,french,90,False,False
59,portable,tunisian_latin,90,False,False
59,ça,french,100,False,False
59,dit,french,90,False,False
59,connecté,french,90,False,False
59,mais,french,90,False,False
59,pas,french,90,False,False
59,d'internet,french,60,False,True
59,c'est,french,100,False,False
59,chiant,french,60,False,True
59,tu,french,90,False,False
59,peux,french,100,False,False
59,check,english,100,False,False
59,stp,tech_it_abbreviation,100,True,False
83,طلب,arabic_script,100,False,False
83,تثبيت,arabic_script,100,False,False
83,برنامج,arabic_script,100,False,False
83,جديد,arabic_script,100,False,False
83,أهلا,arabic_script,100,False,False
83,وسهلا,arabic_script,100,False,False
83,نحب,arabic_script,100,False,False
83,نثبت,arabic_script,100,False,False
83,برنامج,arabic_script,100,False,False
83,إدارة,arabic_script,100,False,False
83,المشاريع,arabic_script,100,False,False
83,الجديد,arabic_script,100,False,False
83,على,arabic_script,100,False,False
83,جهازي,arabic_script,100,False,False
83,قالولي,arabic_script,100,False,False
83,لازم,arabic_script,100,False,False
83,نعمل,arabic_script,100,False,False
83,طلب,arabic_script,100,False,False
83,هنا,arabic_script,100,False,False
83,متى,arabic_script,100,False,False
83,تنجمو,arabic_script,100,False,False
83,تجو,arabic_script,100,False,False
83,شكرا,arabic_script,100,False,False
83,جزيلا,arabic_script,100,False,False
109,البورت,arabic_script,100,False,False
109,443,tech_ports,100,True,False
109,مسك,arabic_script,100,False,False
109,ر,arabic_script,100,False,False
109,يا,arabic_script,100,False,False
109,IT,english,100,False,False
109,البورت,arabic_script,100,False,False
109,443,tech_ports,100,True,False
109,مسك,arabic_script,100,False,False
109,ر,arabic_script,100,False,False
109,في,arabic_script,100,False,False
109,الـ,arabic_script,100,False,False
109,firewall,french,90,False,False
109,نحب,arabic_script,100,False,False
109,نعمل,arabic_script,100,False,False
109,remote,english,100,False,False
109,desktop,english,100,False,False
167,HP,unknown,0,False,False
167,LaserJet,unknown,26,False,False
167,issue,english,100,False,False
167,Hi,english,100,False,False
167,there,english,100,False,False
167,my,english,100,False,False
167,printer,english,100,False,False
167,isn't,english,100,False,False
167,working,english,100,False,False
167,properly,english,100,False,False
167,It,english,100,False,False
167,keeps,english,100,False,False
167,jamming,english,90,False,False
167,paper,english,100,False,False
167,every,english,100,False,False
167,time,english,100,False,False
167,I,english,100,False,False
167,try,english,100,False,False
167,to,english,100,False,False
167,print,english,100,False,False
167,Model,english,100,False,False
167,is,english,100,False,False
167,HP,unknown,0,False,False
167,LaserJet,unknown,26,False,False
167,400,tech_ports,100,True,False
67,PC,tech_it_abbreviation,100,True,False
67,lent,french,90,False,False
67,après,french,90,False,False
67,mise,french,90,False,False
67,à,french,100,False,False
67,jour,french,100,False,False
67,Salut,french,100,False,False
67,le,french,90,False,False
67,support,french,90,False,False
67,Depuis,french,100,False,False
67,la,french,90,False,False
67,dernière,french,82,False,False
67,mise,french,90,False,False
67,à,french,100,False,False
67,jour,french,100,False,False
67,mon,french,90,False,False
67,PC,tech_it_abbreviation,100,True,False
67,est,french,100,False,False
67,super,english,100,False,False
67,lent,french,90,False,False
67,Il,french,100,False,False
67,freeze,french,90,False,False
67,même,french,100,False,False
67,sur,french,90,False,False
67,Word,english,100,False,False
67,C,french,90,False,False
67,est,french,100,False,False
67,pas,french,90,False,False
67,normal,english,100,False,False
78,SharePoint,english,35,False,False
78,access,english,100,False,False
78,issue,english,100,False,False
78,Hi,english,100,False,False
78,I'm,english,100,False,False
78,not,english,100,False,False
78,able,english,100,False,False
78,to,english,100,False,False
78,access,english,100,False,False
78,the,english,100,False,False
78,SharePoint,english,60,False,True
78,drive,english,100,False,False
78,It,english,100,False,False
78,says,unknown,22,False,False
78,Permission,french,90,False,False
78,Denied,english,70,False,False
78,Please,english,100,False,False
78,check,english,100,False,False
78,my,english,100,False,False
78,user,french,90,False,False
78,rights,english,100,False,False
114,Outlook,french,90,False,False
114,IMAP,tech_it_abbreviation,100,True,False
114,config,french,90,False,False
114,Hi,english,100,False,False
114,besh,unknown,15,False,False
114,nestaamel,unknown,26,False,False
114,Outlook,french,90,False,False
114,fi,english,100,False,False
114,tel,french,60,False,True
114,tounsi,french,60,False,True
114,ma,french,90,False,False
114,na3refch,tunisian_latin,140,False,False
114,chnowa,tunisian_latin,100,False,False
114,les,french,90,False,False
114,paramètres,french,100,False,False
114,IMAP,tech_it_abbreviation,100,True,False
114,exacts,unknown,20,False,False
126,Laptop,english,100,False,False
126,won't,english,100,False,False
126,boot,english,100,False,False
126,Hello,english,100,False,False
126,my,english,100,False,False
126,laptop,english,100,False,False
126,won't,english,100,False,False
126,boot,english,100,False,False
126,It's,english,100,False,False
126,stuck,english,100,False,False
126,on,french,90,False,False
126,the,english,100,False,False
126,manufacturer,english,100,False,False
126,logo,unknown,22,False,False
64,Clavier,french,90,False,False
64,qui,french,90,False,False
64,déconne,french,81,False,False
64,yo,english,100,False,False
64,mon,french,90,False,False
64,clavier,french,90,False,False
64,fait,french,100,False,False
64,n'importe,french,60,False,True
64,quoi,french,90,False,False
64,il,french,100,False,False
64,écrit,french,84,False,False
64,des,french,100,False,False
64,lettres,french,60,False,True
64,bizarres,french,60,False,True
64,quand,french,90,False,False
64,j'appuie,french,60,False,True
64,sur,french,90,False,False
64,certaines,french,100,False,False
64,touches,french,90,False,False
64,genre,english,100,False,False
64,quand,french,90,False,False
64,je,french,100,False,False
64,tape,french,90,False,False
64,a,french,90,False,False
64,ça,french,100,False,False
64,fait,french,100,False,False
64,à,french,100,False,False
64,et,french,90,False,False
64,des,french,100,False,False
64,trucs,unknown,24,False,False
64,comme,tunisian_latin,100,False,False
64,ça,french,100,False,False
64,c'est,french,100,False,False
64,relou,french,30,False,False
65,Formation,english,100,False,False
65,logiciel,french,90,False,False
65,demandée,french,100,False,False
65,Bonjour,french,100,False,False
65,suite,english,100,False,False
65,à,french,100,False,False
65,notre,french,100,False,False
65,conversation,english,100,False,False
65,téléphonique,french,147,False,False
65,je,french,100,False,False
65,confirme,french,60,False,True
65,ma,french,90,False,False
65,demande,french,100,False,False
65,de,french,90,False,False
65,formation,english,100,False,False
65,sur,french,90,False,False
65,le,french,90,False,False
65,nouveau,french,100,False,False
65,logiciel,french,90,False,False
65,de,french,90,False,False
65,gestion,english,100,False,False
65,Pourriez,unknown,22,False,False
65,vous,french,100,False,False
65,organiser,english,90,False,False
65,une,french,90,False,False
65,session,french,90,False,False
65,pour,french,90,False,False
65,mon,french,90,False,False
65,équipe,french,95,False,False
65,de,french,90,False,False
65,5,tunisian_latin,100,False,False
65,personnes,french,100,False,False
65,la,french,90,False,False
65,semaine,french,100,False,False
65,prochaine,french,60,False,True
65,Nous,french,90,False,False
65,sommes,french,100,False,False
65,disponibles,french,100,False,False
65,mardi,french,100,False,False
65,et,french,90,False,False
65,jeudi,french,100,False,False
65,après,french,90,False,False
65,midi,french,100,False,False
65,Très,french,100,False,False
65,cordialement,french,72,False,False
90,مشكل,arabic_script,100,False,False
90,الويفي,arabic_script,100,False,False
90,سلام,arabic_script,100,False,False
90,الويفي,arabic_script,100,False,False
90,عندي,arabic_script,100,False,False
90,ما,arabic_script,100,False,False
90,يخدمش,arabic_script,100,False,False
90,كيف,arabic_script,100,False,False
90,كيف,arabic_script,100,False,False
90,يقطع,arabic_script,100,False,False
90,كل,arabic_script,100,False,False
90,شوية,arabic_script,100,False,False
90,شنوة,arabic_script,100,False,False
90,الحل,arabic_script,100,False,False
6,Serveur,french,90,False,False
6,partagé,french,100,False,False
6,Impossible,french,90,False,False
6,d'accéder,french,73,False,False
6,à,french,100,False,False
6,mes,french,90,False,False
6,fichiers,french,100,False,False
6,sur,french,90,False,False
6,le,french,90,False,False
6,serveur,french,90,False,False
6,partagé,french,100,False,False
118,Logiciel,french,90,False,False
118,comptabilité,french,130,False,False
118,Le,french,90,False,False
118,logiciel,french,90,False,False
118,de,french,90,False,False
118,comptabilité,french,130,False,False
118,ne,french,90,False,False
118,s'ouvre,french,60,False,True
118,plus,french,90,False,False
118,il,french,100,False,False
118,affiche,french,100,False,False
118,une,french,90,False,False
118,erreur,french,90,False,False
118,DLL,tech_it_abbreviation,100,True,False
118,manquante,french,38,False,False
127,Access,english,100,False,False
127,Denied,english,70,False,False
127,I,english,100,False,False
127,can't,english,100,False,False
127,access,english,100,False,False
127,the,english,100,False,False
127,shared,english,100,False,False
127,drive,english,100,False,False
127,It,english,100,False,False
127,says,english,60,False,True
127,Access,english,100,False,False
127,Denied,english,70,False,False
134,Email,french,90,False,False
134,configuration,french,90,False,False
134,Can,english,100,False,False
134,you,english,100,False,False
134,help,tunisian_latin,90,False,False
134,me,french,90,False,False
134,configure,english,100,False,False
134,my,english,100,False,False
134,email,french,90,False,False
134,on,french,90,False,False
134,my,english,100,False,False
134,phone,english,100,False,False
148,Password,french,90,False,False
148,reset,english,100,False,False
148,N7eb,tunisian_latin,100,False,False
148,na3mel,tunisian_latin,100,False,False
148,reset,english,100,False,False
148,l,french,90,False,False
148,mot,french,90,False,False
148,de,french,90,False,False
148,passe,french,90,False,False
148,Windows,french,90,False,False
107,Auth,english,35,False,False
107,service,english,100,False,False
107,logs,english,100,False,False
107,issue,english,100,False,False
107,Hi,english,100,False,False
107,support,french,90,False,False
107,Can,english,100,False,False
107,you,english,100,False,False
107,check,english,100,False,False
107,the,english,100,False,False
107,logs,english,100,False,False
107,for,english,100,False,False
107,auth,english,60,False,True
107,service,english,100,False,False
107,on,french,90,False,False
107,srv,unknown,20,False,False
107,prod03,tunisian_latin,130,False,False
107,Users,french,90,False,False
107,can't,english,100,False,False
107,authenticate,english,100,False,False
38,Script,english,100,False,False
38,Python,english,100,False,False
38,Le,french,90,False,False
38,script,english,100,False,False
38,Python,english,100,False,False
38,plante,unknown,25,False,False
38,avec,french,100,False,False
38,ModuleNotFoundError,unknown,23,False,False
38,No,tunisian_latin,90,False,False
38,module,english,100,False,False
38,named,english,70,False,False
38,pandas,unknown,20,False,False
131,Excel,english,100,False,False
131,corruption,english,100,False,False
131,My,english,100,False,False
131,Excel,english,100,False,False
131,file,english,100,False,False
131,got,english,100,False,False
131,corrupted,english,100,False,False
131,can,english,100,False,False
131,you,english,100,False,False
131,recover,english,100,False,False
131,it,english,100,False,False
85,ماعادش,arabic_script,100,False,False
85,يخدملي,arabic_script,100,False,False
85,الورد,arabic_script,100,False,False
85,سلام,arabic_script,100,False,False
85,ماعادش,arabic_script,100,False,False
85,يخدملي,arabic_script,100,False,False
85,الورد,arabic_script,100,False,False
85,على,arabic_script,100,False,False
85,البيسي,arabic_script,100,False,False
85,كل,arabic_script,100,False,False
85,مرة,arabic_script,100,False,False
85,نحاول,arabic_script,100,False,False
85,نحل,arabic_script,100,False,False
85,ه,arabic_script,100,False,False
85,يخرجلي,arabic_script,100,False,False
85,خطأ,arabic_script,100,False,False
133,Blue,english,100,False,False
133,screen,english,100,False,False
133,error,tunisian_latin,90,False,False
133,I'm,english,100,False,False
133,getting,english,100,False,False
133,a,french,90,False,False
133,blue,english,100,False,False
133,screen,english,100,False,False
133,with,english,100,False,False
133,IRQL_NOT_LESS_OR_EQUAL,french,36,False,False
171,MySQL,english,100,False,False
171,8,tunisian_latin,100,False,False
171,0,unknown,0,False,False
171,32,tech_ports,100,True,False
171,replication,english,100,False,False
171,lag,english,100,False,False
171,Good,english,100,False,False
171,morning,english,100,False,False
171,experiencing,english,110,False,False
171,significant,english,100,False,False
171,replication,english,100,False,False
171,lag,english,100,False,False
171,on,french,90,False,False
171,MySQL,english,100,False,False
171,8,tunisian_latin,100,False,False
171,0,unknown,0,False,False
171,32,tech_ports,100,True,False
171,slave,english,100,False,False
171,server,tunisian_latin,90,False,False
171,Current,english,100,False,False
171,lag,english,100,False,False
171,47,tech_ports,100,True,False
171,seconds,french,100,False,False
171,Master,english,100,False,False
171,shows,english,100,False,False
171,high,english,100,False,False
171,IO_THREAD,english,60,False,True
171,utilization,english,100,False,False
171,Binary,english,100,False,False
171,log,english,100,False,False
171,size,english,100,False,False
171,2,tunisian_latin,100,False,False
171,3GB,tunisian_latin,130,False,False
171,Performance,english,100,False,False
171,degrading,english,100,False,False
171,since,english,100,False,False
171,yesterday,english,100,False,False
171,Please,english,100,False,False
171,investigate,english,100,False,False
185,URGENT,french,90,False,False
185,Exchange,english,100,False,False
185,2019,tech_ports,100,True,False
185,Outlook,french,90,False,False
185,مشكلة,arabic_script,100,False,False
185,كبيرة,arabic_script,100,False,False
